trial,pr_auc,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,n_features,goal
76,0.08095623946083409,0.0258087307056194,9,20,0.674648010581335,0.8609317713412404,1.6939595802073302,4.486211287659876e-05,3.7604230000231696e-07,1666.0,0.04141656662665066,0.7109117639051483,0.046147689267323544,0.0824679576960646,0.21151582970291433,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.12838801711840228,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.2207051151416344,0.08083832335329341,0.391304347826087,1.9518354595157512,0.42398614224577136,1.9546825353876756,0.04141656662665066,ok,xgboost_hpo_trial_76,val,5,85,below_strong
77,0.0949806344248489,0.021279035947084645,10,15,0.5772350226557991,0.9795571787926768,3.368221485340759e-05,1.9128396569647884e-07,1.252575193592556e-07,1666.0,0.04141656662665066,0.7367936257294021,0.046591446066435685,0.0848114939824659,0.2136301388202949,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.1254330548196454,0.0718562874251497,0.17391304347826086,1.73496485290289,0.191664968412472,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.484613816996128,2.2933005355333083,0.04141656662665066,ok,xgboost_hpo_trial_77,val,3,85,below_strong
78,0.046537880288139974,0.019310920816658063,9,13,0.7262020527587842,0.9126464339266448,0.0063907528931688995,1.0642035663906716e-05,1.2861251426431962e-06,1666.0,0.04141656662665066,0.5291125570589783,0.046646545260440715,0.08347391455667932,0.2139262872438709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020958083832335328,0.10144927536231885,0.5060314154300095,0.0877318116975749,1.1236537472469739,0.04141656662665066,ok,xgboost_hpo_trial_78,val,0,85,below_strong
79,0.03789678717294438,0.030724848308799752,10,16,0.630816561085965,0.8821408653095164,0.002025433428345021,6.257549958172766e-08,7.154547557557856e-07,1666.0,0.04141656662665066,0.33140943617108165,0.04647173321373205,0.08164993457111563,0.21311463254969015,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.04075810067250866,0.011976047904191617,0.028985507246376812,0.28916080881714834,0.04075810067250866,0.02694610778443114,0.13043478260869565,0.6506118198385837,0.09781944161402079,0.9150151801467441,0.04141656662665066,ok,xgboost_hpo_trial_79,val,0,85,below_strong
80,0.07833926644067575,0.016113932300886313,8,19,0.6546664012762924,0.9329836417905655,0.22017937443447644,4.2084358176837996e-06,6.102896984259042e-08,1666.0,0.04141656662665066,0.6715853094116686,0.04641559540717271,0.08224405033015261,0.21287241058676926,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.03770124312207051,0.011976047904191617,0.028985507246376812,0.28916080881714834,0.03770124312207051,0.04491017964071856,0.21739130434782608,1.0843530330643063,0.18646831057672714,1.8914959114516785,0.04141656662665066,ok,xgboost_hpo_trial_80,val,0,85,below_strong
81,0.0993523453664399,0.022735031733754244,9,17,0.7041003430483652,0.9460789179985677,4.684191635943094,6.360305035589974e-07,1.726923585411577e-06,1666.0,0.04141656662665066,0.7514497291116496,0.04638048940463915,0.08238185926520525,0.21270803057906848,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.08365600163032402,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.16568167923374771,0.11676646706586827,0.5652173913043478,2.8193178859671963,0.537497452618708,2.3988551794273754,0.04141656662665066,ok,xgboost_hpo_trial_81,val,0,85,below_strong
82,0.09901946973687176,0.014040562864635212,9,17,0.6858687007867793,0.8413016634624707,0.9860550452293956,6.358239649876524e-07,1.1240462785103874e-06,1666.0,0.04141656662665066,0.7523163903333243,0.04636984854897638,0.08222118651970667,0.2126600983011293,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.0837578968820053,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.15049928673323823,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.4331567148970858,2.3908179214728746,0.04141656662665066,ok,xgboost_hpo_trial_82,val,0,85,below_strong
83,0.1079618654566011,0.010962265421820504,10,16,0.6675644792379424,0.98121760805904,4.3711398157318015,1.8529822918041637e-06,2.627887892642042e-05,1666.0,0.04141656662665066,0.7587550933362373,0.046431696534174574,0.08311989312680687,0.2129415391940958,0.13095238095238096,0.15942028985507245,3.161835748792271,0.13959649480334216,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2451599755451396,0.09580838323353294,0.463768115942029,2.3132864705371867,0.49724882820460564,2.6067314181260497,0.04141656662665066,ok,xgboost_hpo_trial_83,val,3,85,below_strong
84,0.1024800616748385,0.011390470485575623,10,18,0.6670073601158075,0.9762769063420407,1.3390513684770686,1.5895134938772567e-06,2.2677215863500973e-05,1666.0,0.04141656662665066,0.7500340311998039,0.0463983269090061,0.08318491271581827,0.2127836193663705,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.09190951701650703,0.11377245508982035,0.2753623188405797,2.747027683762909,0.2615651110658243,0.09880239520958084,0.4782608695652174,2.385576672741474,0.5188506215610352,2.47437366304755,0.04141656662665066,ok,xgboost_hpo_trial_84,val,3,85,below_strong
85,0.03715620291729838,0.010654047249895137,10,16,0.6735860658799683,0.9804682873835743,1.3262831777295498,2.5695984817581536e-06,0.00011261501936621781,1666.0,0.04141656662665066,0.3296398137812747,0.04647282325719688,0.08209904943819807,0.21313639816873822,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.04075810067250866,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.05094762584063583,0.023952095808383235,0.11594202898550725,0.5783216176342967,0.09272467902995721,0.8971338269596972,0.04141656662665066,ok,xgboost_hpo_trial_85,val,0,85,below_strong
