project_key,observation_date,withdraw_next_12m,capacity_reduction_pct,capacity_reduction_pct_missing,cost_change_since_previous_study,cost_change_since_previous_study_missing,dpp_event_count_to_date,dpp_event_count_to_date_missing,network_upgrade_cost,network_upgrade_cost_missing,restudy_count,study_delay_days,upgrade_cost_per_mw,upgrade_cost_per_mw_missing,extreme_weather_days_12m,fema_risk_score,population,population_change_since_2020,population_yoy_pct,population_yoy_pct_missing,rural_flag,storm_events_12m,storm_property_damage_12m,distance_to_transmission_km,mtep_investment_nearby_usd,nearby_mtep_upgrade_count,nearby_transmission_voltage,construction_cost_index_change_12m,interest_rate_at_entry,interest_rate_at_observation,interest_rate_change_since_entry,miso_demand_yoy_pct,miso_generation_yoy_pct,miso_mean_demand_mw,miso_net_interchange_mw,miso_peak_demand_mw,news_count_90d,news_sentiment_mean_90d,capacity_change_pct,capacity_mw,developer_active_project_count,developer_prior_completion_rate,developer_prior_withdrawal_rate,is_hybrid,log1p_capacity_mw,months_until_service,nearby_queue_mw,other_active_mw_same_poi,other_active_mw_same_technology,other_active_projects_same_poi,other_active_projects_same_state,prior_12m_withdrawal_count,queue_age_months,service_date_passed,service_date_shift_months,years_since_last_change,years_since_last_change_missing,technology_primary__battery,technology_primary__natural_gas,technology_primary__other,technology_primary__solar,technology_primary__wind_onshore,technology_primary__OTHER_RARE,technology_primary_missing,state_code__AR,state_code__IA,state_code__IL,state_code__IN,state_code__KY,state_code__LA,state_code__MI,state_code__MN,state_code__MO,state_code__MS,state_code__ND,state_code__SD,state_code__TX,state_code__WI,state_code__OTHER_RARE,state_code_missing,study_phase__In_Progress,study_phase__Not_Started,study_phase__OTHER_RARE,study_phase_missing,service_type__ERIS,service_type__NRIS,service_type__OTHER_RARE,service_type_missing,dpp_delay_info_available,eia_yoy_available,project_change_history_available,avg_withdrawn_mw_12m,developer_avg_active_project_mw,avg_active_project_mw_state,news_recent_intensity,negative_news_share_90d
P::B::E291,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,1217446706.0,76.0,,47.993315508021375,2.23,1.63,-0.6000000000000001,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,167.0,-2.8415118189119495,,27.0,23.0,0.09090909090909091,0.7597402597402597,0,3.332204510175204,-71.9835728952772,0.0,0.0,64.0,0.0,22.0,2059,115.5482546201232,1,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,118.1304347826087,170.77272727272728,0.7724550898203593,0.7724550898203593
P::B::E291,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,1441308112.0,85.0,,-7.179227755746058,2.23,4.22,1.9899999999999998,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,177.0,-1.8635655167312581,0.0,27.0,21.0,0.09740259740259741,0.7662337662337663,0,3.332204510175204,-83.97535934291581,0.0,0.0,104.0,0.0,41.0,205,127.5400410677618,1,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,122.23809523809524,180.73170731707316,1.0338983050847457,0.5875706214689266
P::B::G002,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,4.44,1.63,-2.8100000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-71.9835728952772,1385.0,1385.0,1281.0,19.0,33.0,2059,276.993839835729,1,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G002,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,4.44,4.22,-0.22000000000000064,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-83.97535934291581,1376.0,1376.0,4973.0,18.0,44.0,205,288.98562628336754,1,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G003,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,4.44,1.63,-2.8100000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-215.9835728952772,1385.0,1385.0,1281.0,19.0,33.0,2059,276.993839835729,1,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G003,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,4.44,4.22,-0.22000000000000064,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-227.97535934291582,1376.0,1376.0,4973.0,18.0,44.0,205,288.98562628336754,1,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G005,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,18.193384223918574,5625.0,0.0,0.10678056593700358,0.0,1.0,3.0,4000.0,2.4071170442268683,4816160651.0,463.0,115.0,47.993315508021375,4.65,1.63,-3.0200000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,29.0,15.0,0.26277372262773724,0.6824817518248175,0,3.4011973816621555,-210.98973305954826,1530.0,1530.0,9967.0,19.0,68.0,2059,274.4969199178645,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.36176470588236,1.2307692307692308,0.6923076923076923
P::B::G005,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,18.193384223918574,5576.0,-49.0,-0.8711111111111114,0.0,1.0,11.0,0.0,2.4071170442268683,5060525117.0,494.0,115.0,-7.179227755746058,4.65,4.22,-0.4300000000000006,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,42.0,-2.1714174265717783,0.0,29.0,10.0,0.26277372262773724,0.7007299270072993,0,3.4011973816621555,-222.98151950718685,1521.0,1521.0,12561.4,18.0,101.0,205,286.4887063655031,1,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,13.6,147.47128712871287,1.0,0.5952380952380952
P::B::G006,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,73.66412213740458,65344.0,0.0,1.4012817926475352,0.0,0.0,11.0,0.0,8.853634684488323,4816160651.0,463.0,230.0,47.993315508021375,4.65,1.63,-3.0200000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,2.0,15.0,0.26277372262773724,0.6824817518248175,0,1.0986122886681098,-210.98973305954826,1557.0,1557.0,21849.6,19.0,68.0,2059,274.4969199178645,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.75882352941177,1.2307692307692308,0.6923076923076923
P::B::G006,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,73.66412213740458,65651.0,307.0,0.4698212536728752,0.0,0.0,19.0,0.0,8.853634684488323,5060525117.0,494.0,230.0,-7.179227755746058,4.65,4.22,-0.4300000000000006,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,42.0,-2.1714174265717783,0.0,2.0,10.0,0.26277372262773724,0.7007299270072993,0,1.0986122886681098,-222.98151950718685,1548.0,1548.0,32820.2,18.0,101.0,205,286.4887063655031,1,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,13.6,147.73861386138614,1.0,0.5952380952380952
P::B::G016,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,5.9,1.63,-4.2700000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-198.99794661190964,1385.0,1385.0,9822.0,19.0,33.0,2059,265.00205338809036,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G016,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,5.9,4.22,-1.6800000000000006,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-210.98973305954826,1376.0,1376.0,12416.4,18.0,44.0,205,276.993839835729,1,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G017,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,5.9,1.63,-4.2700000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-206.98151950718685,1385.0,1385.0,9822.0,19.0,33.0,2059,265.00205338809036,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G017,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,5.9,4.22,-1.6800000000000006,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-218.97330595482546,1376.0,1376.0,12416.4,18.0,44.0,205,276.993839835729,1,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G018,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,5.9,1.63,-4.2700000000000005,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-210.98973305954826,1385.0,1385.0,9822.0,19.0,33.0,2059,265.00205338809036,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G018,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,5.9,4.22,-1.6800000000000006,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-222.98151950718685,1376.0,1376.0,12416.4,18.0,44.0,205,276.993839835729,1,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G069,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8460.0,0.0,-0.8090045726345418,0.0,1.0,1.0,0.0,65.76716954522915,149906367.0,28.0,138.0,47.993315508021375,5.77,1.63,-4.14,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.5363488575873927,,174.0,6.0,0.25,0.25,0,5.1647859739235145,-242.98973305954826,1385.0,1385.0,9822.0,19.0,33.0,2059,252.32032854209444,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,174.0,157.9090909090909,1.8,0.6
P::B::G069,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,11.895674300254452,8549.0,89.0,1.0520094562647797,0.0,1.0,2.0,0.0,65.76716954522915,155706367.0,31.0,138.0,-7.179227755746058,5.77,4.22,-1.5499999999999998,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,33.0,-1.241424363499905,0.0,174.0,6.0,0.25,0.25,0,5.1647859739235145,-254.98151950718685,1376.0,1376.0,12416.4,18.0,44.0,205,264.31211498973306,1,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,174.0,148.95454545454547,1.5454545454545454,0.45454545454545453
P::B::G081,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,14.726463104325699,9417.0,0.0,2.8955419580419584,0.0,1.0,7.0,0.0,0.6982186333080879,4816160651.0,463.0,115.0,47.993315508021375,5.12,1.63,-3.49,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,1.0,15.0,0.26277372262773724,0.6824817518248175,0,0.6931471805599453,-223.01437371663243,1558.0,1558.0,21850.6,19.0,68.0,2059,250.25051334702258,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.77352941176471,1.2307692307692308,0.6923076923076923
P::B::G081,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,4.0,14.726463104325699,9354.0,-63.0,-0.669002867155144,0.0,1.0,18.0,0.0,0.6982186333080879,5060525117.0,494.0,115.0,-7.179227755746058,5.12,4.22,-0.9000000000000004,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,42.0,-2.1714174265717783,0.0,1.0,10.0,0.26277372262773724,0.7007299270072993,0,0.6931471805599453,-235.00616016427105,1549.0,1549.0,32821.2,18.0,101.0,205,262.24229979466116,1,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,13.6,147.74851485148514,1.0,0.5952380952380952
P::B::G085,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,2.0,48.05979643765903,21096.0,0.0,2.031340684852001,0.0,1.0,5.0,5000.0,2.5116470321995967,4173778935.0,632.0,161.0,47.993315508021375,5.12,1.63,-3.49,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,70.0,-3.6229843402017083,,7.0,15.0,0.26277372262773724,0.6824817518248175,0,2.0794415416798357,-198.99794661190964,1552.0,1552.0,0.0,19.0,105.0,2059,249.88911704312116,1,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,149.4,1.1571428571428573,0.8
P::B::G085,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,48.05979643765903,20915.0,-181.0,-0.8579825559347776,0.0,1.0,1.0,0.0,2.5116470321995967,4427212983.0,661.0,161.0,-7.179227755746058,5.12,4.22,-0.9000000000000004,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,53.0,-0.2885708364708367,0.0,7.0,10.0,0.26277372262773724,0.7007299270072993,0,2.0794415416798357,-210.98973305954826,1543.0,1543.0,1454.0,18.0,135.0,205,261.88090349075975,1,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,13.6,153.1851851851852,0.7924528301886793,0.37735849056603776
P::B::G117,2021-12-31,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,62.37277353689568,44351.0,0.0,1.9422608375856187,0.0,1.0,17.0,0.0,2.4879682961422707,4173778935.0,632.0,161.0,47.993315508021375,5.42,1.63,-3.79,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,70.0,-3.6229843402017083,,324.0,1.0,0.13636363636363635,0.8181818181818182,0,5.783825182329737,-92.02464065708419,0.0,0.0,9672.0,0.0,105.0,2059,244.73100616016427,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,324.0,146.38095238095238,1.1571428571428573,0.8
P::B::G141,2021-12-31,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,22.80534351145038,28637.0,0.0,-0.7589409481563614,0.0,1.0,6.0,11000.0,6.572775141844793,4816160651.0,463.0,345.0,47.993315508021375,4.85,1.63,-3.2199999999999998,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,46.0,15.0,0.26277372262773724,0.6824817518248175,0,3.8501476017100584,-179.97535934291582,0.0,0.0,9950.0,0.0,68.0,2059,242.4969199178645,1,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.11176470588236,1.2307692307692308,0.6923076923076923
P::B::G177,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,43.47964376590331,25423.0,0.0,-0.6098752883224479,0.0,1.0,2.0,0.0,6.028615145974837,25804000.0,1.0,115.0,47.993315508021375,5.07,1.63,-3.4400000000000004,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,5.0,15.0,0.26277372262773724,0.6824817518248175,0,1.791759469228055,-210.98973305954826,1554.0,1554.0,0.0,19.0,68.0,2059,237.93018480492813,1,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.71470588235294,1.2307692307692308,0.6923076923076923
P::B::G177,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,43.47964376590331,25492.0,69.0,0.2714077803563697,0.0,1.0,42.0,0.0,6.028615145974837,25804000.0,1.0,115.0,-7.179227755746058,5.07,4.22,-0.8500000000000005,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,42.0,-2.1714174265717783,0.0,5.0,10.0,0.26277372262773724,0.7007299270072993,0,1.791759469228055,-222.98151950718685,1545.0,1545.0,1456.0,18.0,101.0,205,249.92197125256675,1,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,13.6,147.70891089108912,1.0,0.5952380952380952
P::B::G226,2021-12-31,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,14.726463104325699,9417.0,0.0,2.8955419580419584,0.0,1.0,7.0,0.0,0.6982186333080879,4816160651.0,463.0,115.0,47.993315508021375,5.43,1.63,-3.8,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,9.0,15.0,0.26277372262773724,0.6824817518248175,0,2.302585092994046,-176.0328542094456,1550.0,1550.0,21842.6,19.0,68.0,2059,245.05954825462013,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,124.65588235294118,1.2307692307692308,0.6923076923076923
P::B::G239,2021-12-31,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,14.217557251908397,20889.0,0.0,-0.4147597254004598,0.0,1.0,3.0,4000.0,0.9837603747254894,4816160651.0,463.0,161.0,47.993315508021375,5.11,1.63,-3.4800000000000004,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,,63.0,15.0,0.26277372262773724,0.6824817518248175,0,4.1588830833596715,-164.00821355236138,0.0,0.0,21788.6,0.0,68.0,2059,234.21765913757702,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,43.6,123.86176470588236,1.2307692307692308,0.6923076923076923
P::B::G248,2021-12-31,1,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,15.839694656488549,4969.0,0.0,2.432488146773859,0.0,1.0,2.0,215000.0,6.4491496388108835,628008502.0,82.0,115.0,47.993315508021375,4.86,1.63,-3.2300000000000004,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,8.0,-0.9175879749632367,,19.0,8.0,0.17857142857142858,0.7261904761904762,0,2.995732273553991,-217.9876796714579,0.0,0.0,21832.6,0.0,19.0,2059,232.37782340862424,1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,177.875,199.1578947368421,1.125,0.5
