step,train_loss,train_acc,val_loss,val_acc,val_pr_auc
22.0,0.31793450527361694,0.8831248092767775,0.2603110411325551,0.9585834333733494,0.04805952145669497
23.0,0.3169394414888652,0.8837351235886481,0.2590277062473776,0.9585834333733494,0.04866656604515897
24.0,0.31564501691718144,0.8840402807445834,0.2586152746250431,0.9585834333733494,0.04734667983047456
25.0,0.3134528997150214,0.8840402807445834,0.2553340642251771,0.9585834333733494,0.054675587751493344
26.0,0.3127223306805401,0.8843454379005188,0.25436963846388777,0.9585834333733494,0.0542191893578823
27.0,0.31178313916025013,0.8840402807445834,0.25331549188524916,0.9585834333733494,0.05345798552358937
28.0,0.3102464946481666,0.8843454379005188,0.2532530942337618,0.9585834333733494,0.054906319540490495
29.0,0.30866927040756204,0.8843454379005188,0.25128284774835025,0.9585834333733494,0.05609264325992648
30.0,0.3075626058448915,0.8843454379005188,0.25148720558163584,0.9585834333733494,0.05470863308309151
31.0,0.3053561558507723,0.8849557522123894,0.25244153845685907,0.9585834333733494,0.05108553361710716
32.0,0.3051683043860487,0.8849557522123894,0.2528809216500184,0.9585834333733494,0.05095183348996091
33.0,0.3044021844746341,0.8849557522123894,0.2518640138679239,0.9585834333733494,0.04266958308503893
34.0,0.30391402285667457,0.8849557522123894,0.25250507545556183,0.9585834333733494,0.04345864182569701
35.0,0.30226725418196954,0.8849557522123894,0.25279546859945906,0.9585834333733494,0.045375222974099995
36.0,0.3018920763757649,0.8849557522123894,0.25270977419894625,0.9585834333733494,0.045595389554415174
37.0,0.3002778907748087,0.884650595056454,0.25295588432840055,0.9585834333733494,0.04632564240210459
38.0,0.29922713776660137,0.88556606652426,0.2523358353461465,0.9585834333733494,0.04675548632978368
39.0,0.2987672329073782,0.8852609093683247,0.2524519926982546,0.9585834333733494,0.04788223522982116
40.0,0.2982278056396141,0.8861763808361306,0.24942524216642364,0.9585834333733494,0.04786227178303062
41.0,0.29703506976025884,0.8864815379920659,0.2488620875504294,0.9585834333733494,0.047664232977218446
42.0,0.2956456291265032,0.8873970094598719,0.24885026138801103,0.9585834333733494,0.05576838974049061
43.0,0.2946753062767314,0.8873970094598719,0.24820981861570968,0.9585834333733494,0.055570422892167265
44.0,0.29287591315252204,0.8880073237717424,0.24710644955299232,0.9585834333733494,0.054443584077484716
45.0,0.2925656083873306,0.8880073237717424,0.24737991366737522,0.9585834333733494,0.054730428995404624
46.0,0.29225905195121493,0.8880073237717424,0.2474218316251054,0.9585834333733494,0.05484537036047256
47.0,0.2922569341957876,0.8880073237717424,0.24764210434484307,0.9585834333733494,0.05484537036047256
48.0,0.2910130543997417,0.888617638083613,0.247806358060244,0.9585834333733494,0.05712299404196805
49.0,0.29083056060795204,0.8883124809276778,0.24788348798979407,0.9585834333733494,0.05707126665007868
50.0,0.29021907630834937,0.8889227952395483,0.2477813369602635,0.9585834333733494,0.05769602913272281
51.0,0.2889658781884079,0.888617638083613,0.24701608918955606,0.9585834333733494,0.05798481456213228
52.0,0.2877954619904797,0.8889227952395483,0.24663311035293203,0.9585834333733494,0.05931584776305841
53.0,0.287492157829411,0.889533109551419,0.24669578775242268,0.9585834333733494,0.059102972650802624
54.0,0.2867291511049711,0.8889227952395483,0.24685075819220462,0.9585834333733494,0.05941981271223483
55.0,0.28622634171141703,0.889533109551419,0.24716287224239225,0.9585834333733494,0.059233395244434
56.0,0.28485547536158556,0.889533109551419,0.24788040669054212,0.9585834333733494,0.05879647978457457
57.0,0.2829483820384431,0.8904485810192249,0.24824849892836073,0.9585834333733494,0.058566993812668264
58.0,0.28248428425053523,0.8907537381751602,0.24807943863361653,0.9585834333733494,0.058322182504982625
59.0,0.28107374310504574,0.8904485810192249,0.24806353068461068,0.957983193277311,0.0568376344485396
60.0,0.28034200350975036,0.8910588953310955,0.24665719992598778,0.957983193277311,0.05796639131428716
61.0,0.27984162206209307,0.8913640524870308,0.24142442779417705,0.9585834333733494,0.053311152527189126
62.0,0.27881816965916384,0.8916692096429661,0.2412476771647443,0.9573829531812725,0.05239419067907395
63.0,0.2782790156332589,0.8919743667989014,0.24200994597451386,0.9573829531812725,0.05361250407589091
64.0,0.2781254981302493,0.8916692096429661,0.24514905606214324,0.9573829531812725,0.05152957418934197
65.0,0.27776650626842686,0.8919743667989014,0.2423264594129289,0.9573829531812725,0.04832283204516013
66.0,0.27697541520706526,0.8928898382667073,0.23664872254432712,0.9573829531812725,0.04141932028504435
67.0,0.27464933370025124,0.8931949954226427,0.2344297639133813,0.9573829531812725,0.048378811142010016
68.0,0.2731359114419344,0.8928898382667073,0.23303381640376972,0.9573829531812725,0.05039039350107628
69.0,0.27212007260934484,0.8941104668904486,0.23279795472039,0.9573829531812725,0.05002373518218599
70.0,0.27129710760145853,0.8941104668904486,0.23271745214358844,0.9573829531812725,0.05283993500979593
71.0,0.26959328840758223,0.8950259383582545,0.23162897421525366,0.9573829531812725,0.05292245694493162
72.0,0.268546772678025,0.8947207812023192,0.23167751377165255,0.9573829531812725,0.05155887458317087
73.0,0.26770808958123055,0.8950259383582545,0.23238728740001222,0.9573829531812725,0.051386125976256206
74.0,0.26701576194949883,0.8950259383582545,0.23061680348425223,0.9573829531812725,0.05147572638422343
75.0,0.2643475657724379,0.8956362526701251,0.2311403918470477,0.9573829531812725,0.05821422586574102
76.0,0.26326635665883247,0.8959414098260604,0.23317101974861204,0.9573829531812725,0.0579638041495101
77.0,0.2623141056933388,0.8959414098260604,0.23339653999185342,0.9573829531812725,0.05778674795990514
78.0,0.2613103095080929,0.8962465669819957,0.23329559453678833,0.9573829531812725,0.05662597091542234
79.0,0.2593150647677212,0.8962465669819957,0.2300594967317424,0.9573829531812725,0.062390671896259214
80.0,0.2581591548581701,0.8962465669819957,0.22402700193648156,0.9573829531812725,0.0588311815532027
81.0,0.2577875447617168,0.8968568812938663,0.2242458991350781,0.9573829531812725,0.05854312670831291
82.0,0.25716954251517204,0.8971620384498017,0.22329877297883705,0.9573829531812725,0.05929100742825716
83.0,0.2561970885620979,0.8977723527616722,0.22324092870959686,0.9573829531812725,0.05871854907285833
84.0,0.254738568156317,0.897467195605737,0.22340177766800712,0.9573829531812725,0.05896853921177706
85.0,0.25437753926045475,0.8977723527616722,0.22347700795883318,0.9573829531812725,0.05862812870454182
86.0,0.25361924673710123,0.8977723527616722,0.22210000952850464,0.9573829531812725,0.05880631897448878
87.0,0.2527706148822214,0.8986878242294781,0.22323013995842647,0.9573829531812725,0.056909323222907746
88.0,0.25186988635094065,0.8986878242294781,0.22361598307001596,0.9573829531812725,0.05654760745193193
89.0,0.25095810008395436,0.8986878242294781,0.22800068193358675,0.9573829531812725,0.05311110436561142
90.0,0.24954075552058616,0.8983826670735429,0.2273654350627665,0.9573829531812725,0.05331303364117887
91.0,0.24856936022953535,0.8989929813854135,0.22675593267925478,0.9573829531812725,0.05381806132970066
92.0,0.24807001520187624,0.8986878242294781,0.22740557520468682,0.9567827130852341,0.05338651739823734
93.0,0.24740363481366842,0.8996032956972841,0.227624968352362,0.9567827130852341,0.05411026537944014
94.0,0.24604899221607987,0.9002136100091547,0.22787326618390197,0.9567827130852341,0.05347055811910446
95.0,0.24534085053036583,0.8999084528532194,0.22860644243608474,0.9567827130852341,0.05319834623757241
96.0,0.24435154633747952,0.9011290814769606,0.22857018526065087,0.9567827130852341,0.054105763314801415
97.0,0.24370497892253823,0.9011290814769606,0.22884130747779358,0.9567827130852341,0.054014928150480625
98.0,0.2425592460832213,0.9011290814769606,0.22866191162618743,0.9567827130852341,0.05347269562925769
99.0,0.2419992967818537,0.901434238632896,0.2289880495636994,0.9567827130852341,0.05309726096014262
100.0,0.24079343980153006,0.9023497101007019,0.2293649412318632,0.9567827130852341,0.053211522677060696
101.0,0.2397865627891048,0.9026548672566371,0.2288059259187857,0.9567827130852341,0.054087055883105355
102.0,0.239379483123854,0.9026548672566371,0.22792602168509427,0.9567827130852341,0.04698996512169344
103.0,0.23744962612202195,0.9032651815685078,0.22744566417102796,0.9561824729891957,0.04675004879025462
104.0,0.23695461798660244,0.903570338724443,0.22545930381246404,0.9561824729891957,0.04655495154098462
105.0,0.23543753411573595,0.9041806530363137,0.22625653118178368,0.9561824729891957,0.048670150965062914
106.0,0.23418691859345872,0.9041806530363137,0.22624189572830736,0.9561824729891957,0.048990394185728876
107.0,0.23323621948190434,0.904485810192249,0.22598753064268443,0.9555822328931572,0.04894126741590625
108.0,0.23214530872400665,0.904485810192249,0.22662253299326118,0.9555822328931572,0.049314271211162976
109.0,0.2308770633745485,0.9050961245041196,0.22550890337964655,0.9555822328931572,0.04728342847137194
110.0,0.22968671482324737,0.905401281660055,0.2275670943181524,0.9555822328931572,0.04578649860613181
111.0,0.2296154749796742,0.905401281660055,0.22756968931556998,0.9555822328931572,0.045856619133823065
112.0,0.22902072257544165,0.9060115959719255,0.2275861600075646,0.9555822328931572,0.045767563654667054
113.0,0.22843263774339123,0.9063167531278609,0.2274345124616369,0.9555822328931572,0.04587088683032272
114.0,0.22749720902763446,0.9072322245956668,0.22913184555829996,0.9561824729891957,0.0440693602940253
115.0,0.22631832127982376,0.907537381751602,0.2290191507514826,0.9561824729891957,0.044301750720138776
116.0,0.2261194643305443,0.907537381751602,0.22903519342929662,0.9561824729891957,0.044271844872046995
117.0,0.22481216361750792,0.907537381751602,0.22862381041843644,0.9561824729891957,0.04446900698452558
118.0,0.22349427462355628,0.907537381751602,0.22859367079332468,0.9561824729891957,0.04473672538827187
119.0,0.22248750310069637,0.9078425389075374,0.2322563735520377,0.9543817527010804,0.043734863349700295
120.0,0.2213803697592864,0.9090631675312786,0.23125713837615858,0.9543817527010804,0.044257053342801646
121.0,0.22006708751547954,0.909368324687214,0.23104776033127175,0.9537815126050421,0.04418461729123811
122.0,0.21914248258114238,0.9099786389990845,0.2308982166376324,0.9543817527010804,0.04414069772818196
123.0,0.2180199698647713,0.9111992676228258,0.2312234168896745,0.9543817527010804,0.044051108410148664
124.0,0.21706539077758424,0.9111992676228258,0.2304567998691457,0.9549819927971188,0.04369344351078629
125.0,0.21586100862178062,0.9118095819346964,0.23023856953715005,0.9543817527010804,0.044105340737399405
126.0,0.2151105740207884,0.9127250534025023,0.22934696665361926,0.9537815126050421,0.04459787086143796
127.0,0.21436359646038314,0.9130302105584376,0.22957495650275123,0.9543817527010804,0.04426961649065806
128.0,0.21412708036386024,0.9133353677143728,0.2297741950694997,0.9537815126050421,0.04425125165378315
129.0,0.2131847203310718,0.9142508391821789,0.22970856073696425,0.9537815126050421,0.04405172483617003
130.0,0.21155619749201368,0.9148611534940494,0.22947615785487027,0.9537815126050421,0.04378263173399066
131.0,0.21083561260842767,0.9148611534940494,0.22922878334630067,0.9537815126050421,0.0439554992784293
132.0,0.21059642791236552,0.9145559963381141,0.22943992737043217,0.9537815126050421,0.04389031786384302
133.0,0.21004032171471784,0.9148611534940494,0.22940170471740257,0.9537815126050421,0.04360861943101327
134.0,0.2092848166328489,0.9163869392737259,0.22928073792172332,0.9531812725090036,0.04342218312278333
135.0,0.20885278444719557,0.9163869392737259,0.22851209369460304,0.9537815126050421,0.04355123762985411
136.0,0.2078049701944375,0.9166920964296613,0.2289610599648585,0.9537815126050421,0.042822066781881316
137.0,0.20746772320993717,0.9166920964296613,0.22934483626687538,0.9537815126050421,0.042697946546641614
138.0,0.20624602331788225,0.9173024107415318,0.22918406850763184,0.9531812725090036,0.043178409985215056
139.0,0.20510890490591846,0.9179127250534025,0.22836504527809587,0.9525810324129652,0.04269954384100788
140.0,0.2045034496300352,0.9185230393652731,0.22817116658444997,0.9525810324129652,0.0419238918863004
141.0,0.20349347645334895,0.9182178822093378,0.22905384197657105,0.9519807923169268,0.040839662805374946
142.0,0.20259179883249936,0.9188281965212084,0.22057868677826772,0.9543817527010804,0.04534254673462871
143.0,0.20078836439533407,0.9209642966127556,0.21985321452979595,0.9543817527010804,0.04563856696804246
144.0,0.19977880469290524,0.9215746109246262,0.21943406009915326,0.9543817527010804,0.045756379230525245
145.0,0.19932085109422776,0.9212694537686908,0.2193430108492029,0.9543817527010804,0.045452261474893334
146.0,0.19835702225848512,0.9218797680805615,0.2194227028060903,0.9543817527010804,0.04522241419932476
147.0,0.197700793491456,0.9227952395483674,0.21944597790180617,0.9543817527010804,0.04510171617448424
148.0,0.196929466188909,0.9231003967043027,0.21928758872582496,0.9543817527010804,0.04542375928322133
149.0,0.19650150378573228,0.9231003967043027,0.21912593475121,0.9543817527010804,0.04526358129678442
150.0,0.19603179640065235,0.9227952395483674,0.2190813019623603,0.9543817527010804,0.04520039465780209
151.0,0.19551021536358637,0.9237107110161733,0.21982939362987938,0.9549819927971188,0.04725329075682408
152.0,0.19429550219258482,0.9240158681721087,0.2197089113075059,0.9543817527010804,0.04725448568690988
153.0,0.1929208720546359,0.9246261824839792,0.2195433622123923,0.9543817527010804,0.047373944055119646
154.0,0.1916547826829174,0.9255416539517851,0.2196465706598416,0.9543817527010804,0.045918772658254496
155.0,0.19057433058696038,0.9261519682636558,0.21966139556209668,0.9543817527010804,0.04413047943312396
156.0,0.18940925731793698,0.9264571254195911,0.21840742684705913,0.9543817527010804,0.044513522293632854
157.0,0.18821114696498026,0.9276777540433323,0.21896144995356606,0.9531812725090036,0.04535010280904519
158.0,0.1871594890058122,0.9279829111992676,0.21878908964857216,0.9531812725090036,0.04550666568266881
159.0,0.18637224390203763,0.9282880683552029,0.2188327546820671,0.9531812725090036,0.04547777386244623
160.0,0.1859977664763683,0.9298138541348795,0.21862426572855298,0.9537815126050421,0.04444871896331205
161.0,0.18512231036154556,0.9301190112908148,0.21796097985288407,0.9537815126050421,0.04378666155433584
162.0,0.18492579983427385,0.9301190112908148,0.21806268242609295,0.9537815126050421,0.043711963354946
163.0,0.18431047900364797,0.9298138541348795,0.2183148533792895,0.9537815126050421,0.043840764004010095
164.0,0.1842123509034116,0.9298138541348795,0.21946097016975194,0.9537815126050421,0.04404157941060677
165.0,0.1837195311549536,0.93042416844675,0.21853022927262847,0.9537815126050421,0.044765779563939706
166.0,0.1827166876660597,0.9307293256026854,0.21842120117557615,0.9531812725090036,0.04433444881923981
167.0,0.18213350546473253,0.9316447970704913,0.21842340916740247,0.9531812725090036,0.04425697930634762
168.0,0.18195904549441508,0.9316447970704913,0.2178810868015665,0.9531812725090036,0.04291582177534683
169.0,0.1816362537938207,0.931339639914556,0.21760671927933678,0.9531812725090036,0.04313197849747578
170.0,0.18104052066380222,0.931339639914556,0.21803163498648293,0.9525810324129652,0.043121734223545996
171.0,0.17974997005457483,0.9316447970704913,0.21713260101088727,0.9531812725090036,0.04336031575542247
172.0,0.17903138451594894,0.9328654256942325,0.21743381265517805,0.9519807923169268,0.04308321154976506
173.0,0.17823599788018518,0.9334757400061031,0.21824699545982007,0.9507803121248499,0.04376728283890508
174.0,0.1776077232784309,0.9334757400061031,0.21805007858740166,0.9513805522208884,0.04468090427705472
175.0,0.17653306724255352,0.934391211473909,0.21777919547883587,0.9501800720288115,0.04471644215427118
176.0,0.17562045764548725,0.9350015257857797,0.21845530082806935,0.9501800720288115,0.04405734577126887
177.0,0.17500681988360497,0.9353066829417149,0.21810470897861228,0.9501800720288115,0.04417354821721033
178.0,0.1740147044507221,0.9353066829417149,0.21832468980627853,0.9501800720288115,0.04386333466949397
179.0,0.17356994395594874,0.9353066829417149,0.21813553930818025,0.9501800720288115,0.04370261303148477
180.0,0.172889420554554,0.9353066829417149,0.21850173156797448,0.9501800720288115,0.04327942206483119
181.0,0.17220698560239475,0.9353066829417149,0.2181095454565185,0.9501800720288115,0.04332626373143931
182.0,0.17154677426655976,0.9350015257857797,0.21850006210594208,0.9501800720288115,0.0434300037783183
183.0,0.1704998402461393,0.9365273115654562,0.2186471852680345,0.9495798319327731,0.04388315027116726
184.0,0.16973025766311642,0.9371376258773269,0.21913456679501944,0.9495798319327731,0.043507372331279416
185.0,0.16927865408499068,0.9374427830332621,0.21903043948490095,0.9495798319327731,0.043563113696585075
186.0,0.16874593945490726,0.9377479401891974,0.21891120705241324,0.9495798319327731,0.043779075469051826
187.0,0.16850179911947838,0.9368324687213915,0.2189451948639682,0.9495798319327731,0.04367541187642767
188.0,0.16748597449726382,0.9374427830332621,0.21873297951544485,0.9495798319327731,0.04386710617148385
189.0,0.16736575562725678,0.9374427830332621,0.21882750299866782,0.9495798319327731,0.043858370774986145
190.0,0.16666611774998544,0.9377479401891974,0.21863351178351623,0.9495798319327731,0.04386439461591181
191.0,0.16599119637021914,0.9374427830332621,0.21832551231976238,0.9495798319327731,0.04402800076936281
192.0,0.16577484745205318,0.9377479401891974,0.21830007983507813,0.9495798319327731,0.04402708617744891
193.0,0.1649961385854628,0.9389685688129387,0.2184256373371553,0.9501800720288115,0.04379097197720434
194.0,0.1646999244143804,0.9398840402807446,0.21842453332283648,0.9501800720288115,0.043837071866241716
195.0,0.16437278225991533,0.9395788831248093,0.21735948920000028,0.9507803121248499,0.04249783377284017
196.0,0.16298374765569845,0.9395788831248093,0.2170419481284487,0.9507803121248499,0.04219128411081733
197.0,0.16264822605668486,0.9401891974366798,0.21725442937765638,0.9507803121248499,0.04225107494316991
198.0,0.16238863372423107,0.9411046689044859,0.2174166561659492,0.9501800720288115,0.04237222337154765
199.0,0.16123167988227335,0.9404943545926152,0.21788890902717944,0.9495798319327731,0.04242896053696988
200.0,0.16100907787288554,0.9414098260604211,0.2174388233978112,0.9495798319327731,0.042468322933700085
201.0,0.16021238122601478,0.942325297528227,0.21711085965308294,0.9495798319327731,0.0426327660533572
202.0,0.15979780832252857,0.942325297528227,0.2171811151041296,0.9495798319327731,0.04260696335075573
203.0,0.15831601723389596,0.9429356118400977,0.216717661072827,0.9501800720288115,0.04306149397378414
204.0,0.15782631200943523,0.9426304546841623,0.21708333513978278,0.9501800720288115,0.04259831891186215
205.0,0.1576425558978248,0.9426304546841623,0.21711833555972837,0.9501800720288115,0.04286969779762175
206.0,0.15708382063174792,0.9429356118400977,0.21877832482886286,0.9501800720288115,0.04316572424310107
207.0,0.15670363902004444,0.9429356118400977,0.2187136140527505,0.9495798319327731,0.043225751207223696
208.0,0.15632998546978968,0.9432407689960329,0.21906107932039268,0.9495798319327731,0.043032310959677786
209.0,0.1557134796223328,0.9438510833079036,0.21899545269387333,0.9495798319327731,0.043143488371725075
210.0,0.15525451511593052,0.9438510833079036,0.2190711922276755,0.9495798319327731,0.04312058980342969
211.0,0.15467672040428335,0.9438510833079036,0.21924298502306802,0.9501800720288115,0.04307847281914651
212.0,0.15398582059432062,0.9438510833079036,0.2190118280381581,0.9501800720288115,0.042942367608647385
213.0,0.15325742028907655,0.9441562404638388,0.21865402808166837,0.9507803121248499,0.04333485286118594
214.0,0.15279173633380785,0.9441562404638388,0.21904065071744427,0.9513805522208884,0.04316476479394933
215.0,0.15193758967825585,0.9450717119316447,0.21919426922733146,0.9519807923169268,0.04303732978453095
216.0,0.15123761509049002,0.9456820262435154,0.2189714369021311,0.9525810324129652,0.04228989291344672
217.0,0.15099245157590413,0.9459871833994508,0.21889795777950372,0.9525810324129652,0.04096790559716058
218.0,0.15078782212039085,0.9459871833994508,0.2188809931756298,0.9525810324129652,0.04089801943461108
219.0,0.15038108275417164,0.946292340555386,0.21888328809210505,0.9525810324129652,0.04109446686892527
220.0,0.14968239242313866,0.9465974977113213,0.2186219305334311,0.9525810324129652,0.04112379133551304
221.0,0.1494916928857596,0.946292340555386,0.21856303434539076,0.9525810324129652,0.04112068112841047
222.0,0.14914388922938115,0.9465974977113213,0.21828430974949947,0.9525810324129652,0.041308400908931196
223.0,0.14831497154081363,0.9475129691791272,0.21919862086930206,0.9513805522208884,0.04264119121231146
224.0,0.1477231673047197,0.9475129691791272,0.20976778589581935,0.9519807923169268,0.0464886926042135
225.0,0.14722139979349078,0.9481232834909978,0.209838369026774,0.9519807923169268,0.046307996283354504
226.0,0.1467235991139917,0.9484284406469332,0.20993226974811294,0.9519807923169268,0.04652396748802064
227.0,0.14666421145638714,0.9481232834909978,0.2101787109764285,0.9519807923169268,0.04635577616386163
228.0,0.14617270936296461,0.9487335978028685,0.21037639038337475,0.9519807923169268,0.04630580495615834
229.0,0.14591578814265643,0.9487335978028685,0.21059518930812068,0.9513805522208884,0.04567711069144397
230.0,0.1454745242783018,0.9490387549588037,0.21045701405937198,0.9513805522208884,0.04563435328323747
231.0,0.14482764583894922,0.9496490692706744,0.2102283025498495,0.9513805522208884,0.045656115808427204
232.0,0.14453337285654527,0.9496490692706744,0.21058483121276073,0.9513805522208884,0.04430396525592613
233.0,0.1441562655716908,0.9496490692706744,0.21052298974428027,0.9513805522208884,0.04424673766705718
234.0,0.14379447565411568,0.9499542264266096,0.21065246191000978,0.9513805522208884,0.04416267938882293
235.0,0.1435184479102573,0.9499542264266096,0.2100804150708426,0.9519807923169268,0.0442813017198693
236.0,0.14332575896090888,0.9493439121147391,0.2099754770650602,0.9519807923169268,0.044317536683173626
237.0,0.1432373207303223,0.9496490692706744,0.2103824650893217,0.9513805522208884,0.04531920509362269
238.0,0.14278514880572288,0.9505645407384803,0.21025959418572515,0.9519807923169268,0.044743631989576614
239.0,0.14234857245807167,0.9511748550503509,0.21054672464207758,0.9519807923169268,0.04460655622666678
240.0,0.14222670348986147,0.9508696978944157,0.20876999917786354,0.9507803121248499,0.04758378041662048
241.0,0.14176325646632645,0.9514800122062862,0.20958774988210796,0.9507803121248499,0.048914850151075974
242.0,0.14137128397707485,0.9520903265181568,0.2099181173655289,0.9507803121248499,0.04869747576950154
243.0,0.1411934173710091,0.9517851693622216,0.21021123188382226,0.9507803121248499,0.04807426658056199
244.0,0.1409367213263014,0.9520903265181568,0.2100230584309767,0.9507803121248499,0.04857580729663417
245.0,0.14070533487431278,0.9517851693622216,0.2103599405922695,0.9501800720288115,0.04952524466374876
246.0,0.1398868319265527,0.9523954836740921,0.21062104849954696,0.9495798319327731,0.048341288452166835
247.0,0.13942129636319814,0.9523954836740921,0.21075139303463372,0.9495798319327731,0.04910474859937551
248.0,0.13930038865765948,0.9523954836740921,0.21005355466421083,0.9507803121248499,0.04769702537426736
249.0,0.13865241127806088,0.9530057979859627,0.20973574370079268,0.9513805522208884,0.047611798904786465
250.0,0.13831586032960133,0.9533109551418981,0.20937292558364481,0.9513805522208884,0.04780692217424938
251.0,0.13792406737693358,0.9536161122978334,0.20932566790636578,0.9513805522208884,0.04800376558932009
252.0,0.13766684568427048,0.9539212694537686,0.20935817314111144,0.9513805522208884,0.04785288059139194
253.0,0.13750687009726445,0.9545315837656393,0.209602548073815,0.9513805522208884,0.047170019026042675
254.0,0.1372800387317345,0.9545315837656393,0.20955837661645046,0.9513805522208884,0.046868463237657004
255.0,0.13713648337169337,0.954226426609704,0.20957325564389168,0.9513805522208884,0.04687743432672421
256.0,0.13645802683032476,0.9539212694537686,0.20970295163552596,0.9513805522208884,0.0468679371995711
257.0,0.13641254007513962,0.9539212694537686,0.20969000569731577,0.9513805522208884,0.04699512923835401
258.0,0.1363097654303389,0.9539212694537686,0.20951751705652827,0.9513805522208884,0.04711853303425163
259.0,0.13543592276910826,0.9545315837656393,0.20960933873476467,0.9507803121248499,0.0469413988796562
260.0,0.1350033937446666,0.9545315837656393,0.20967824802437243,0.9507803121248499,0.046915708112093536
261.0,0.1343744081796345,0.9545315837656393,0.2096169853590452,0.9507803121248499,0.04692496924280496
262.0,0.1337782108886538,0.9545315837656393,0.2107002809340393,0.9507803121248499,0.046341540987031936
263.0,0.1333835136619872,0.9545315837656393,0.21077499021900364,0.9507803121248499,0.046237315387742256
264.0,0.13282925722471806,0.9548367409215746,0.2108746740861844,0.9495798319327731,0.04607959063063011
265.0,0.13226940944341478,0.9554470552334452,0.21081661141941,0.9495798319327731,0.04660822385584447
266.0,0.13192811613641456,0.9554470552334452,0.21099038638248638,0.9495798319327731,0.04639465865668935
267.0,0.13151611888683912,0.9560573695453158,0.21157371863839516,0.9489795918367347,0.046749080668519405
268.0,0.13112117271336438,0.9569728410131217,0.21149218937342756,0.9495798319327731,0.046855531379198116
269.0,0.13091337817895587,0.957277998169057,0.21139614235949541,0.9501800720288115,0.04681998097405566
270.0,0.13035891316140988,0.9569728410131217,0.21103115332862757,0.9501800720288115,0.046825580810891373
271.0,0.13009483114682396,0.957277998169057,0.21122671096046688,0.9495798319327731,0.04665551810239396
272.0,0.12933108170733362,0.9563625267012511,0.21132749682485685,0.9489795918367347,0.046644471119195646
273.0,0.12912613485317803,0.9566676838571865,0.21126169397647251,0.9495798319327731,0.04654668029529586
274.0,0.12864483258347545,0.957277998169057,0.21098860627724805,0.9501800720288115,0.04691041082964506
275.0,0.12790628098529444,0.9575831553249924,0.21120192494476137,0.9501800720288115,0.04674249519762007
276.0,0.1277200396277329,0.9578883124809277,0.21139057259785923,0.9495798319327731,0.046475274617291604
277.0,0.1273022778871948,0.958193469636863,0.21188161929141108,0.9489795918367347,0.046119915685891466
278.0,0.12669793603071935,0.9584986267927983,0.21158964891152962,0.9501800720288115,0.04625611791999864
279.0,0.12639714622079892,0.9588037839487336,0.21157145196174898,0.9495798319327731,0.046714466548632635
280.0,0.1257876716250908,0.9591089411046689,0.21080481161893697,0.9489795918367347,0.047129456349765564
281.0,0.12567978325078197,0.9591089411046689,0.2105024619732597,0.9501800720288115,0.04724601639226327
282.0,0.12546307691755182,0.9594140982606042,0.21048401032702624,0.9495798319327731,0.0472272794937888
283.0,0.12485071493387039,0.9600244125724748,0.20942948626040522,0.9501800720288115,0.04801928104037282
284.0,0.12471323719756484,0.9600244125724748,0.2093135217511188,0.9507803121248499,0.048099295768235496
