trial,pr_auc,depth,learning_rate,l2_leaf_reg,random_strength,bagging_temperature,border_count,min_data_in_leaf,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,dropped_features,n_features,goal
10,0.044598047415080666,8,0.057262240960472645,35.74840053953737,4.661451709558936,5.376294617795804,153,17,1666.0,0.04141656662665066,0.5117793326254844,0.055093033996383954,0.11818580550396127,0.24416096486471345,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.02292643162828612,0.041916167664670656,0.10144927536231885,1.012062830860019,0.07896882005298553,0.041916167664670656,0.2028985507246377,1.012062830860019,0.16507030772366008,1.0768166230945564,0.04141656662665066,ok,catboost_hpo_trial_10,val,188,[],64,below_strong
11,0.08614065786146938,5,0.03541892362908005,1.0498080917009458,1.4038047711985204,4.939635783944168,39,51,1666.0,0.04141656662665066,0.7195148512155943,0.0437455566652625,0.06371207814570684,0.1923569530032564,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.05094762584063583,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.15640921133075197,0.10179640718562874,0.4927536231884058,2.457866874945761,0.41175871204401876,2.0798599419885218,0.04141656662665066,ok,catboost_hpo_trial_11,val,197,[],64,below_strong
12,0.059741592966810926,5,0.04549910025998433,5.714879559423986,1.0968928490414012,5.185694973672156,32,50,1666.0,0.04141656662665066,0.6150390678173749,0.04464959451173561,0.058447679250631206,0.19551652954719229,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.03566333808844508,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.11412268188302425,0.06287425149700598,0.30434782608695654,1.5180942462900286,0.18748726309353983,1.4424564330827103,0.04141656662665066,ok,catboost_hpo_trial_12,val,223,[],64,below_strong
13,0.07387049774476118,6,0.033927974330180195,6.232868154919131,0.2129775188108507,4.8453755405915935,32,46,1666.0,0.04141656662665066,0.6898804824262884,0.048432668335594384,0.08782292027725774,0.21253417746554196,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.07132667617689016,0.0718562874251497,0.17391304347826086,1.73496485290289,0.13450173221927858,0.09880239520958084,0.4782608695652174,2.385576672741474,0.4568983085388221,1.7835978151126395,0.04141656662665066,ok,catboost_hpo_trial_13,val,170,[],64,below_strong
14,0.08125752880011981,5,0.09262425112851311,39.90603506093529,1.715039223484578,6.303155026172152,111,64,1666.0,0.04141656662665066,0.7000036299946457,0.04738733190707165,0.09013193496234577,0.2139443885815777,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.13185245567556553,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.23782351742408803,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.49072753209700426,1.9619571446521684,0.04141656662665066,ok,catboost_hpo_trial_14,val,62,[],64,below_strong
15,0.06523124833955214,6,0.010401499317227591,1.7712782210815672,0.920377800120703,4.281106647765367,49,45,1666.0,0.04141656662665066,0.6617162614685144,0.046896255276599075,0.07570333217378618,0.20519060333369013,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.043305481964540454,0.08383233532934131,0.2028985507246377,2.024125661720038,0.16914611779091093,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.2904014672916242,1.575003764256433,0.04141656662665066,ok,catboost_hpo_trial_15,val,839,[],64,below_strong
16,0.06487440542752308,4,0.03314262382875343,2.187244188297237,1.8214635030801463,6.293022974159988,79,56,1666.0,0.04141656662665066,0.6573693428802192,0.04386770180089145,0.04593020851064203,0.18632204441211597,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.022416955369879765,0.0718562874251497,0.17391304347826086,1.73496485290289,0.10393315671489708,0.08083832335329341,0.391304347826087,1.9518354595157512,0.34022824536376606,1.5663878180036734,0.04141656662665066,ok,catboost_hpo_trial_16,val,544,[],64,below_strong
17,0.0904515165240112,7,0.08677852908111275,24.124667577955865,0.5787040233071483,7.088378860365657,121,52,1666.0,0.04141656662665066,0.7264844409354496,0.04725504673470344,0.08218842194242232,0.20506691038181216,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.06062767475035663,0.10778443113772455,0.2608695652173913,2.602447279354335,0.22162217240676585,0.10778443113772455,0.5217391304347826,2.602447279354335,0.48695740778479724,2.1839453120145316,0.04141656662665066,ok,catboost_hpo_trial_17,val,143,[],64,below_strong
18,0.08604360748718216,7,0.10954014241706547,22.2121708910302,0.5285703443332741,7.943465302425421,122,23,1666.0,0.04141656662665066,0.7237846324176672,0.05135247344091772,0.1024223332413147,0.22260591796618723,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.07132667617689016,0.10778443113772455,0.2608695652173913,2.602447279354335,0.21652740982270227,0.10179640718562874,0.4927536231884058,2.457866874945761,0.4324434481353169,2.0775166677339927,0.04141656662665066,ok,catboost_hpo_trial_18,val,48,[],64,below_strong
19,0.08196962064778052,7,0.0834308227606547,9.034691236382653,0.5482876652171748,6.960577604587375,196,42,1666.0,0.04141656662665066,0.7158667065966078,0.04382983481020549,0.054851705664226966,0.18687816710600821,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.11921744446708783,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.17067454656613001,0.08083832335329341,0.391304347826087,1.9518354595157512,0.30568575504381496,1.9791505507130775,0.04141656662665066,ok,catboost_hpo_trial_19,val,138,[],64,below_strong
20,0.05731858876474902,8,0.06485579764788876,25.646325200021618,2.3294533584648525,5.832743257183375,128,56,1666.0,0.04141656662665066,0.609589538355431,0.04828753684380865,0.07335789408841205,0.20762799739474885,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.08151620134501732,0.0658682634730539,0.15942028985507245,1.590384448494316,0.15895659262278378,0.0658682634730539,0.3188405797101449,1.590384448494316,0.32005298553087425,1.3839531722039402,0.04141656662665066,ok,catboost_hpo_trial_20,val,625,[],64,below_strong
21,0.07211876866413157,5,0.039858098356673234,4.605829127801985,1.3037807384335882,7.009028429958192,56,50,1666.0,0.04141656662665066,0.6889820587514632,0.04593925834894528,0.05982172670995573,0.1936831021025234,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.04789076829019768,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.11667006317505604,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.285816180965967,1.7413024433977276,0.04141656662665066,ok,catboost_hpo_trial_21,val,493,[],64,below_strong
22,0.06973878747731141,6,0.017045472921199956,8.260554666511114,1.3399112759369372,4.4386306156294,178,51,1666.0,0.04141656662665066,0.6622017732523844,0.04782028287558311,0.08816227350197596,0.2144265021340348,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.04789076829019768,0.08383233532934131,0.2028985507246377,2.024125661720038,0.14214387609537396,0.08383233532934131,0.4057971014492754,2.024125661720038,0.35367841858569393,1.6838379701043598,0.04141656662665066,ok,catboost_hpo_trial_22,val,339,[],64,below_strong
23,0.06838440856052765,4,0.026805653207541507,25.608839667315795,0.593268936373887,5.77528843602276,95,64,1666.0,0.04141656662665066,0.6574147178132913,0.04624643314162175,0.07985246004666312,0.2081479155140949,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.07132667617689016,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.14876706745465662,0.0688622754491018,0.3333333333333333,1.662674650698603,0.2791929896066843,1.6511365893020156,0.04141656662665066,ok,catboost_hpo_trial_23,val,192,[],64,below_strong
24,0.08903471565869744,7,0.13508909565212399,12.005566017018467,0.13024435059325024,6.9932131267369515,43,59,1666.0,0.04141656662665066,0.7232900456471827,0.041196090445640585,0.015149193226157853,0.16624947114249808,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.13195435092724678,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.21398002853067047,0.11077844311377245,0.5362318840579711,2.6747374815586222,0.5456490727532097,2.14973675778826,0.04141656662665066,ok,catboost_hpo_trial_24,val,614,[],64,below_strong
25,0.047555394699217615,7,0.12604287253030694,11.348975121339853,0.3075327141026434,7.322583665866896,134,59,1666.0,0.04141656662665066,0.5447986714219597,0.047759750634285794,0.07692558629108577,0.21182693072976186,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.05094762584063583,0.03592814371257485,0.08695652173913043,0.867482426451445,0.0891583452211127,0.05688622754491018,0.2753623188405797,1.3735138418814545,0.2653352353780314,1.1482215589695153,0.04141656662665066,ok,catboost_hpo_trial_25,val,68,[],64,below_strong
26,0.07245176323105802,7,0.12799521142768702,18.91144369009525,0.03430823012400962,6.5073396604719225,70,59,1666.0,0.04141656662665066,0.6666893541332026,0.044918667519275896,0.05775884412675252,0.19294191025815338,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.09017729773792542,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2333401263501121,0.07784431137724551,0.37681159420289856,1.8795452573114642,0.4008559201141227,1.7493425730861256,0.04141656662665066,ok,catboost_hpo_trial_26,val,86,[],64,below_strong
27,0.08359539242054553,8,0.07955350342565791,6.468138508897653,0.7977897449470811,7.595540227031126,113,46,1666.0,0.04141656662665066,0.6780013249480458,0.04470160631852369,0.06583079452590758,0.1949999921798454,0.14285714285714285,0.17391304347826086,3.449275362318841,0.12675769309150195,0.10778443113772455,0.2608695652173913,2.602447279354335,0.18636641532504586,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.36111677195842673,2.01840469235694,0.04141656662665066,ok,catboost_hpo_trial_27,val,118,[],64,below_strong
28,0.05983730683360062,6,0.19964890559130855,12.007542953330107,0.4125390805335028,6.7768613232591814,47,55,1666.0,0.04141656662665066,0.6324494296370913,0.04598339390003427,0.026435796646287237,0.18937135611817082,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.043305481964540454,0.0718562874251497,0.17391304347826086,1.73496485290289,0.17016507030772365,0.06287425149700598,0.30434782608695654,1.5180942462900286,0.3087426125942531,1.44476743746056,0.04141656662665066,ok,catboost_hpo_trial_28,val,691,[],64,below_strong
29,0.04718004238268253,7,0.15013776523667485,15.6819482459142,0.008176864436052075,5.8564014132609525,86,39,1666.0,0.04141656662665066,0.576601962012106,0.047579895101103775,0.03593703880025807,0.19636210944894378,0.0,0.0,0.0,0.0,0.03592814371257485,0.08695652173913043,0.867482426451445,0.07896882005298553,0.04491017964071856,0.21739130434782608,1.0843530330643063,0.20368860811086203,1.1391587044862188,0.04141656662665066,ok,catboost_hpo_trial_29,val,321,[],64,below_strong
30,0.050330128463761406,6,0.09924788468718138,28.461974101874016,0.9582804175583739,7.415623271407824,64,2,1666.0,0.04141656662665066,0.5896381802836841,0.04894995402148395,0.07326975362501077,0.20946509186353884,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.01783166904422254,0.029940119760479042,0.07246376811594203,0.7229020220428708,0.043305481964540454,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.18748726309353983,1.215217304646761,0.04141656662665066,ok,catboost_hpo_trial_30,val,288,[],64,below_strong
31,0.06931253059520096,5,0.014476646353236701,19.222847284751342,1.4583321254637305,5.3889125460057095,43,51,1666.0,0.04141656662665066,0.6700833991269863,0.04668454508668895,0.0813386100288972,0.20882507502574654,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.033115956796413284,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.14978601997146934,0.07784431137724551,0.37681159420289856,1.8795452573114642,0.29559812512736905,1.6735460285739827,0.04141656662665066,ok,catboost_hpo_trial_31,val,496,[],64,below_strong
32,0.07728246687332588,5,0.04749190735444401,12.957399753286053,1.9232620588053535,6.6480322824318865,34,61,1666.0,0.04141656662665066,0.6907879810877278,0.044616073368899986,0.07112965629660449,0.19977729903320757,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.08406358263704912,0.08383233532934131,0.2028985507246377,2.024125661720038,0.1722029753413491,0.08383233532934131,0.4057971014492754,2.024125661720038,0.3237212145914,1.8659795624776945,0.04141656662665066,ok,catboost_hpo_trial_32,val,165,[],64,below_strong
33,0.07824764463088263,4,0.020929382814296314,1.0218057665728653,1.2778602557942866,4.356704784032206,64,53,1666.0,0.04141656662665066,0.6937918016570925,0.04475262885049533,0.07112356833300236,0.19974452396829906,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.05808029345832484,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.18035459547585084,0.09580838323353294,0.463768115942029,2.3132864705371867,0.39565926227837783,1.8892837094934851,0.04141656662665066,ok,catboost_hpo_trial_33,val,298,[],64,below_strong
34,0.05704326429306582,8,0.07006987543381843,3.6686635696294436,0.6817261869230562,7.897662769594907,214,48,1666.0,0.04141656662665066,0.5828637027760384,0.04521230826422712,0.026901323083264164,0.1920729702196368,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.0769309150193601,0.04790419161676647,0.11594202898550725,1.1566432352685934,0.11259425310780517,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.27766456083146523,1.377305482786198,0.04141656662665066,ok,catboost_hpo_trial_34,val,605,[],64,below_strong
35,0.07703576515011218,5,0.03003171384829544,7.639595970206681,1.1433688099528445,2.2745372435820963,102,42,1666.0,0.04141656662665066,0.6867405370577079,0.04740268735838122,0.08454893792615066,0.21012692512962305,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.040248624414102305,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.15895659262278378,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.32667617689015693,1.8600229672476363,0.04141656662665066,ok,catboost_hpo_trial_35,val,217,[],64,below_strong
36,0.07322498702845787,6,0.052571431804191666,4.728739331464412,2.1517709986899476,5.8301868515667366,79,58,1666.0,0.04141656662665066,0.6749203669924586,0.04655897424585494,0.08513421101483046,0.21081378919299917,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09425310780517628,0.08383233532934131,0.2028985507246377,2.024125661720038,0.19614835948644793,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.34389647442429183,1.768012005643635,0.04141656662665066,ok,catboost_hpo_trial_36,val,90,[],64,below_strong
37,0.055275941553259184,7,0.03726441176712954,10.50812017702027,0.30559970937348024,4.948521697568053,255,64,1666.0,0.04141656662665066,0.6114136106649242,0.04619085768951432,0.05275306025374637,0.19568662727289424,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.03872019563888323,0.041916167664670656,0.10144927536231885,1.012062830860019,0.0769309150193601,0.05688622754491018,0.2753623188405797,1.3735138418814545,0.2256979824740167,1.334633603300432,0.04141656662665066,ok,catboost_hpo_trial_37,val,842,[],64,below_strong
38,0.07324421496649691,4,0.01373026485493402,31.548945436054716,0.7040235114932053,0.18710028773629217,53,28,1666.0,0.04141656662665066,0.680764658372129,0.04666154824648186,0.08205549244682173,0.20937849336384678,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.03770124312207051,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.14876706745465662,0.08383233532934131,0.4057971014492754,2.024125661720038,0.3108824128795598,1.768476262814259,0.04141656662665066,ok,catboost_hpo_trial_38,val,435,[],64,below_strong
39,0.0639206636085329,3,0.1511525867932799,2.94916799777085,4.137665583268285,3.8791786340433663,42,10,1666.0,0.04141656662665066,0.605383282059659,0.04575113532748305,0.0720938688159422,0.20427622464823242,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.07387405746892195,0.0658682634730539,0.15942028985507245,1.590384448494316,0.11157530059099247,0.08083832335329341,0.391304347826087,1.9518354595157512,0.3451192174444671,1.5433597908958814,0.04141656662665066,ok,catboost_hpo_trial_39,val,63,[],64,below_strong
40,0.04730835698832126,6,0.021902839273677675,15.717975553898416,2.7354952431908757,1.589817773377658,71,38,1666.0,0.04141656662665066,0.5631074569165011,0.04977478822869288,0.08808262048977374,0.219398254673103,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.030568575504381496,0.041916167664670656,0.10144927536231885,1.012062830860019,0.05553291216629305,0.04790419161676647,0.2318840579710145,1.1566432352685934,0.16659873649887916,1.1422568513412061,0.04141656662665066,ok,catboost_hpo_trial_40,val,669,[],64,below_strong
41,0.0761544819911446,7,0.1118013335554334,22.264077831985716,0.48411554685583136,7.935651722905989,124,25,1666.0,0.04141656662665066,0.6845716152568674,0.04935921154314045,0.08804518915859127,0.21268106323647973,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08355410637864276,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.22671693499082943,0.08383233532934131,0.4057971014492754,2.024125661720038,0.37966170776441815,1.8387444492354628,0.04141656662665066,ok,catboost_hpo_trial_41,val,107,[],64,below_strong
42,0.04178022824230473,7,0.11942867338223871,22.03143231987185,1.0215301367686618,7.5414185531721385,141,22,1666.0,0.04141656662665066,0.5263673736081239,0.05118789316585159,0.0665260850407033,0.21462054609589284,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.02292643162828612,0.023952095808383235,0.057971014492753624,0.5783216176342967,0.03770124312207051,0.03592814371257485,0.17391304347826086,0.867482426451445,0.10291420419808436,1.0087805833576766,0.04141656662665066,ok,catboost_hpo_trial_42,val,320,[],64,below_strong
43,0.041618624306003854,8,0.10392385496348734,1.9246698541565819,1.5469956441120998,7.099164371257459,115,12,1666.0,0.04141656662665066,0.5299565308141171,0.04398506523365806,0.027382102019552726,0.1914463917201008,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.03566333808844508,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.05400448339107398,0.02694610778443114,0.13043478260869565,0.6506118198385837,0.12981455064194009,1.0048786680261221,0.04141656662665066,ok,catboost_hpo_trial_43,val,237,[],64,below_strong
44,0.079918215059421,7,0.1693462416127931,14.07327183227594,0.22135926904502318,7.997930154954533,161,31,1666.0,0.04141656662665066,0.7168604176308839,0.04838883821839547,0.08367599290554673,0.20814845765406806,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.04228652944772773,0.0718562874251497,0.17391304347826086,1.73496485290289,0.1136132056246179,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.2660485021398003,1.9296195114347159,0.04141656662665066,ok,catboost_hpo_trial_44,val,19,[],64,below_strong
45,0.04730646612577875,6,0.07776385297974946,33.243363026529074,0.7908647851072383,6.642171837019172,104,6,1666.0,0.04141656662665066,0.5556478179194686,0.052145042588880336,0.10414758727921102,0.23140400772031317,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.028021194212349703,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.1013857754228653,0.038922155688622756,0.18840579710144928,0.9397726286557321,0.129406969635215,1.1422111966021362,0.04141656662665066,ok,catboost_hpo_trial_45,val,81,[],64,below_strong
46,0.06805975380201501,8,0.13462211882923775,1.4368466671992703,0.43819644450646833,6.152291303672569,87,18,1666.0,0.04141656662665066,0.6480810940803862,0.04524103604625402,0.03364665159992397,0.18536608912613584,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.05298553087426126,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.16659873649887916,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.3510291420419808,1.643297823683435,0.04141656662665066,ok,catboost_hpo_trial_46,val,79,[],64,below_strong
47,0.07076946391780904,7,0.09023178670530885,21.7602873576947,1.0593577470836086,7.520666035926835,40,61,1666.0,0.04141656662665066,0.6506583902788743,0.0482571670800096,0.08811627289196176,0.2140522769461001,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.07845934379457917,0.0658682634730539,0.15942028985507245,1.590384448494316,0.10648053800692887,0.08682634730538923,0.42028985507246375,2.0964158639243253,0.37364988791522313,1.7087235780734764,0.04141656662665066,ok,catboost_hpo_trial_47,val,99,[],64,below_strong
48,0.07490977832263564,6,0.027710334153661715,17.154852200242143,0.15483367252602454,3.1152893681753673,175,56,1666.0,0.04141656662665066,0.6791719982213026,0.04759700080335679,0.0828970211006513,0.20965155806154548,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.05808029345832484,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.2124515997554514,0.08682634730538923,0.42028985507246375,2.0964158639243253,0.4055431016914612,1.8086911693552317,0.04141656662665066,ok,catboost_hpo_trial_48,val,345,[],64,below_strong
49,0.06315345262445402,7,0.057662804658491,9.7672634884845,0.6047396536958866,7.195417273796225,60,34,1666.0,0.04141656662665066,0.6505449529461944,0.04360145862157275,0.030928916876316753,0.1813143301894178,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.05145710209904218,0.0718562874251497,0.17391304347826086,1.73496485290289,0.16405135520684735,0.0688622754491018,0.3333333333333333,1.662674650698603,0.2970246586509069,1.5248355372802955,0.04141656662665066,ok,catboost_hpo_trial_49,val,584,[],64,below_strong
50,0.07370888951744044,5,0.01853049767493078,7.291293224462847,1.1789330936915772,5.41577298734755,123,43,1666.0,0.04141656662665066,0.6801974717087292,0.04692484429931061,0.08544951358064953,0.21133562854464497,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.04075810067250866,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1599755451395965,0.08383233532934131,0.4057971014492754,2.024125661720038,0.3092520888526595,1.7796957961747215,0.04141656662665066,ok,catboost_hpo_trial_50,val,291,[],64,below_strong
51,0.044680651815973416,8,0.07585098665762272,5.872389403846403,0.8521910951007985,6.95853479405972,142,47,1666.0,0.04141656662665066,0.527243109816413,0.04670965206460255,0.03638831829187558,0.1982882868959575,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.04126757693091502,0.03592814371257485,0.08695652173913043,0.867482426451445,0.08100672508661097,0.038922155688622756,0.18840579710144928,0.9397726286557321,0.15946606888119014,1.0788111003682856,0.04141656662665066,ok,catboost_hpo_trial_51,val,488,[],64,below_strong
52,0.07264450786982513,8,0.08807887720579438,4.715862006948032,0.7970731046164273,7.674491071592659,108,52,1666.0,0.04141656662665066,0.6654460809670306,0.046188363270648895,0.06208132163392767,0.19562143331061393,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.04483391073975953,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.09781944161402079,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.34562869370287347,1.7539963784221546,0.04141656662665066,ok,catboost_hpo_trial_52,val,100,[],64,below_strong
53,0.07636045056692187,8,0.10231889745211768,6.705417784582168,0.40873771043423,6.129603701784037,154,48,1666.0,0.04141656662665066,0.660191663717296,0.04131944762034276,0.00904635974549447,0.1723417196459723,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.07998777256979825,0.11377245508982035,0.2753623188405797,2.747027683762909,0.2627878540859996,0.08383233532934131,0.4057971014492754,2.024125661720038,0.3666191155492154,1.8437175455723456,0.04141656662665066,ok,catboost_hpo_trial_53,val,401,[],64,below_strong
54,0.07053573310664357,7,0.06261457116300248,26.5234129459774,1.5049252667465574,7.562686525517595,112,62,1666.0,0.04141656662665066,0.6537801856742261,0.045838959214976466,0.0753054465980004,0.20400254881267027,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06521296107601386,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.19461993071122885,0.0718562874251497,0.34782608695652173,1.73496485290289,0.2684939881801508,1.7030801645749014,0.04141656662665066,ok,catboost_hpo_trial_54,val,249,[],64,below_strong
55,0.05331807130033067,8,0.13918274861638863,39.04973475349658,1.9317842526766342,6.81332418638328,52,58,1666.0,0.04141656662665066,0.5683527991796212,0.04407151709494398,0.04349750138848267,0.1910068041707299,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.03515386183003872,0.0718562874251497,0.17391304347826086,1.73496485290289,0.15895659262278378,0.0658682634730539,0.3188405797101449,1.590384448494316,0.33523537803138376,1.287360967918129,0.04141656662665066,ok,catboost_hpo_trial_55,val,456,[],64,below_strong
56,0.052139978764410094,5,0.042195043755637526,2.4361711774659414,0.16943676115373685,6.288427928100292,120,54,1666.0,0.04141656662665066,0.5912807528608895,0.046007615701211174,0.06383647545141811,0.200584572114,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.02292643162828612,0.041916167664670656,0.10144927536231885,1.012062830860019,0.09221520277155085,0.05688622754491018,0.2753623188405797,1.3735138418814545,0.23537803138373753,1.258916009007351,0.04141656662665066,ok,catboost_hpo_trial_56,val,232,[],64,below_strong
57,0.06637703961227524,3,0.1790069058950369,8.598508799706146,0.9185175687853329,7.238052102856164,96,45,1666.0,0.04141656662665066,0.6443830370350204,0.045671465909756306,0.07333017052856412,0.20332948702660986,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08406358263704912,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.16405135520684735,0.0688622754491018,0.3333333333333333,1.662674650698603,0.26553902588139394,1.6026688115079792,0.04141656662665066,ok,catboost_hpo_trial_57,val,36,[],64,below_strong
58,0.054975722585666895,7,0.10959980945502612,3.9500093264325926,0.5817670855219302,6.452858345953622,134,57,1666.0,0.04141656662665066,0.6288829598976342,0.04634565394514373,0.03209380487241361,0.18887396383687938,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.042796005706134094,0.029940119760479042,0.07246376811594203,0.7229020220428708,0.06113715100876299,0.05089820359281437,0.2463768115942029,1.2289334374728804,0.17342571836152434,1.3273848380829139,0.04141656662665066,ok,catboost_hpo_trial_58,val,461,[],64,below_strong
59,0.04839826321868983,6,0.07940466694646736,13.066709696646639,1.3952131334080091,4.7359858325367075,86,37,1666.0,0.04141656662665066,0.5353425353697603,0.04883870882625631,0.08819726920731072,0.2188191638395319,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.08151620134501732,0.05389221556886228,0.13043478260869565,1.3012236396771675,0.10902791929896066,0.04790419161676647,0.2318840579710145,1.1566432352685934,0.19309150193600977,1.1685725582947428,0.04141656662665066,ok,catboost_hpo_trial_59,val,82,[],64,below_strong
60,0.08582553714417177,8,0.0674646198508733,10.972470926503266,0.023425962061365824,7.714007442421929,73,61,1666.0,0.04141656662665066,0.6938417140834717,0.04041509203740535,0.008621940586822576,0.16717763128234098,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.12889749337680864,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2465865090686774,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.42683920929284697,2.0722513751042055,0.04141656662665066,ok,catboost_hpo_trial_60,val,1219,[],64,below_strong
61,0.07275562061910328,8,0.07191022940192875,11.232371264690189,0.002331821231523201,7.708624544244764,72,59,1666.0,0.04141656662665066,0.6869084243100742,0.046500425780964944,0.05724825293831298,0.1931001915015408,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.05553291216629305,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.18748726309353983,0.08383233532934131,0.4057971014492754,2.024125661720038,0.39790095781536583,1.756679187701827,0.04141656662665066,ok,catboost_hpo_trial_61,val,313,[],64,below_strong
62,0.052447633651765774,8,0.05216056505300804,9.56856994262259,0.39047190342560834,7.383373650841057,57,61,1666.0,0.04141656662665066,0.6068670423711124,0.044109749980496785,0.024859498467303353,0.185587550887283,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.024964336661911554,0.011976047904191617,0.028985507246376812,0.28916080881714834,0.024964336661911554,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.267067454656613,1.2663443139687216,0.04141656662665066,ok,catboost_hpo_trial_62,val,962,[],64,below_strong
63,0.04803473958056209,8,0.11767570067881461,5.610887223264296,0.2170122154711951,6.932320871803514,34,54,1666.0,0.04141656662665066,0.5737478787218788,0.04526355321843743,0.02955496955198912,0.19061154430543675,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.030568575504381496,0.03592814371257485,0.08695652173913043,0.867482426451445,0.07896882005298553,0.04491017964071856,0.21739130434782608,1.0843530330643063,0.24138985123293255,1.1597953063944413,0.04141656662665066,ok,catboost_hpo_trial_63,val,210,[],64,below_strong
