step,train_loss,val_loss,train_mae,val_mae
116.0,0.39610983707858927,12.042009292607139,0.39610983707858927,12.042009292607139
117.0,0.39610421583137295,12.042008407347588,0.39610421583137295,12.042008407347588
118.0,0.3958319047114449,12.042022546720172,0.3958319047114449,12.042022546720172
119.0,0.39578593730105693,12.04202248191814,0.39578593730105693,12.04202248191814
120.0,0.39578564780039793,12.042021806511823,0.39578564780039793,12.042021806511823
121.0,0.39578564754241186,12.042021841520906,0.39578564754241186,12.042021841520906
122.0,0.3957850476438763,12.04202122002684,0.3957850476438763,12.04202122002684
123.0,0.39578480640012664,12.04202059578874,0.39578480640012664,12.04202059578874
124.0,0.39577583061796145,12.0420203433709,0.39577583061796145,12.0420203433709
125.0,0.395775512812374,12.042020338825973,0.395775512812374,12.042020338825973
126.0,0.39577346204083946,12.042019206439324,0.39577346204083946,12.042019206439324
127.0,0.39577292383587376,12.042019202010813,0.39577292383587376,12.042019202010813
128.0,0.39577291623792576,12.04201913967009,0.39577291623792576,12.04201913967009
129.0,0.39576687008092293,12.042013907763888,0.39576687008092293,12.042013907763888
130.0,0.395706696866786,12.039560055197564,0.395706696866786,12.039560055197564
131.0,0.3956828467964841,12.039560079974274,0.3956828467964841,12.039560079974274
132.0,0.39568284684856236,12.039560098941124,0.39568284684856236,12.039560098941124
133.0,0.3956827859033031,12.039568018098441,0.3956827859033031,12.039568018098441
134.0,0.39567708466651946,12.039649415693066,0.39567708466651946,12.039649415693066
135.0,0.39566934463003034,12.039655853579632,0.39566934463003034,12.039655853579632
136.0,0.395667966550851,12.039651516992288,0.395667966550851,12.039651516992288
137.0,0.39527705358118154,12.039651552902157,0.39527705358118154,12.039651552902157
138.0,0.39527374592273723,12.039662446157486,0.39527374592273723,12.039662446157486
139.0,0.3952703898415137,12.039665421026347,0.3952703898415137,12.039665421026347
140.0,0.39527017076032306,12.039665439043716,0.39527017076032306,12.039665439043716
141.0,0.394834753440724,12.039661734055976,0.394834753440724,12.039661734055976
142.0,0.3948236699840469,12.039664758335983,0.3948236699840469,12.039664758335983
143.0,0.39482193849171426,12.039662960086197,0.39482193849171426,12.039662960086197
144.0,0.3947390835341968,12.039739467821208,0.3947390835341968,12.039739467821208
145.0,0.39473766426096996,12.03973586690154,0.39473766426096996,12.03973586690154
146.0,0.39472959315481604,12.03973211498761,0.39472959315481604,12.03973211498761
147.0,0.3943349845187903,12.039751733652066,0.3943349845187903,12.039751733652066
148.0,0.3943344657076868,12.039751820274141,0.3943344657076868,12.039751820274141
149.0,0.3943306587777484,12.039746252156657,0.3943306587777484,12.039746252156657
150.0,0.39432921210960153,12.039751053004284,0.39432921210960153,12.039751053004284
151.0,0.3943234007882978,12.039755384292372,0.3943234007882978,12.039755384292372
152.0,0.3942502510873753,12.039755348436424,0.3942502510873753,12.039755348436424
153.0,0.3942502506008442,12.039755355230815,0.3942502506008442,12.039755355230815
154.0,0.3942469017136567,12.039750792066132,0.3942469017136567,12.039750792066132
155.0,0.39421695855161376,12.039880763690643,0.39421695855161376,12.039880763690643
156.0,0.3942144581123514,12.039880907008312,0.3942144581123514,12.039880907008312
157.0,0.3940297202767729,12.039878351416146,0.3940297202767729,12.039878351416146
158.0,0.394028843693022,12.03987776567884,0.394028843693022,12.03987776567884
159.0,0.3940281382781315,12.039876616463241,0.3940281382781315,12.039876616463241
160.0,0.39401111750391143,12.039864184973268,0.39401111750391143,12.039864184973268
161.0,0.3940092968904201,12.039864210147377,0.3940092968904201,12.039864210147377
162.0,0.3940050684371142,12.039862666043458,0.3940050684371142,12.039862666043458
163.0,0.3940045975093173,12.039862667752368,0.3940045975093173,12.039862667752368
164.0,0.3939968441084507,12.039940553669567,0.3939968441084507,12.039940553669567
165.0,0.39399576919687007,12.039940624204034,0.39399576919687007,12.039940624204034
166.0,0.39399366487423637,12.039945891534185,0.39399366487423637,12.039945891534185
167.0,0.3939926337343868,12.039945381135887,0.3939926337343868,12.039945381135887
168.0,0.39399144379464374,12.039945915324102,0.39399144379464374,12.039945915324102
169.0,0.39399004219596717,12.03994715569809,0.39399004219596717,12.03994715569809
170.0,0.39398812588571364,12.039942817325588,0.39398812588571364,12.039942817325588
171.0,0.3938457418189978,12.03994208791586,0.3938457418189978,12.03994208791586
172.0,0.39384435864985307,12.039942318234887,0.39384435864985307,12.039942318234887
173.0,0.39384348486267895,12.039942324842176,0.39384348486267895,12.039942324842176
174.0,0.39384186364317053,12.03994388074696,0.39384186364317053,12.03994388074696
175.0,0.3938311699415382,12.03999247246606,0.3938311699415382,12.03999247246606
176.0,0.39382829039987793,12.039989551646116,0.39382829039987793,12.039989551646116
177.0,0.3936393681318183,12.040142525253723,0.3936393681318183,12.040142525253723
178.0,0.39362443684904397,12.040316478478614,0.39362443684904397,12.040316478478614
179.0,0.39362091990452996,12.040315698137972,0.39362091990452996,12.040315698137972
180.0,0.3935962143758999,12.040316033398458,0.3935962143758999,12.040316033398458
181.0,0.3935959685486688,12.040316042878011,0.3935959685486688,12.040316042878011
182.0,0.39359585739083247,12.040315836705094,0.39359585739083247,12.040315836705094
183.0,0.3929144152955366,12.040315925545299,0.3929144152955366,12.040315925545299
184.0,0.3929087460528842,12.040314483427885,0.3929087460528842,12.040314483427885
185.0,0.3929038241493621,12.040306902399957,0.3929038241493621,12.040306902399957
186.0,0.39287970220892005,12.040296963595557,0.39287970220892005,12.040296963595557
187.0,0.3928778039619578,12.040380854612717,0.3928778039619578,12.040380854612717
188.0,0.39267765678406524,12.040376031414231,0.39267765678406524,12.040376031414231
189.0,0.3926414565988796,12.040365564254838,0.3926414565988796,12.040365564254838
190.0,0.3923334618383758,12.03998209578624,0.3923334618383758,12.03998209578624
191.0,0.3923315592710111,12.04001307936309,0.3923315592710111,12.04001307936309
192.0,0.3923009578069957,12.039836369756344,0.3923009578069957,12.039836369756344
193.0,0.3922997163041682,12.039900406907227,0.3922997163041682,12.039900406907227
194.0,0.3922966805775199,12.039923437601555,0.3922966805775199,12.039923437601555
195.0,0.39229667830145476,12.039923426582531,0.39229667830145476,12.039923426582531
196.0,0.3922960600039435,12.039923566764257,0.3922960600039435,12.039923566764257
197.0,0.39207585750423235,12.03993158426559,0.39207585750423235,12.03993158426559
198.0,0.3920757784219816,12.039931316412213,0.3920757784219816,12.039931316412213
199.0,0.3920756115151862,12.03993100775822,0.3920756115151862,12.03993100775822
200.0,0.39207549887601956,12.039930817221958,0.39207549887601956,12.039930817221958
201.0,0.39206403040767035,12.039956369770142,0.39206403040767035,12.039956369770142
202.0,0.39206300840381675,12.039999002608454,0.39206300840381675,12.039999002608454
203.0,0.3920623772640873,12.039997944628112,0.3920623772640873,12.039997944628112
204.0,0.39206213784080984,12.039996984477176,0.39206213784080984,12.039996984477176
205.0,0.39206155903740336,12.039995653368461,0.39206155903740336,12.039995653368461
206.0,0.3920573437647692,12.039976710488181,0.3920573437647692,12.039976710488181
207.0,0.39205327724399136,12.040059435238982,0.39205327724399136,12.040059435238982
208.0,0.39205234472872946,12.040057352015182,0.39205234472872946,12.040057352015182
209.0,0.3920496754822728,12.0400568730332,0.3920496754822728,12.0400568730332
210.0,0.392049675024652,12.040056855666405,0.392049675024652,12.040056855666405
211.0,0.3920490861595049,12.040056391705594,0.3920490861595049,12.040056391705594
212.0,0.39176066939461174,12.039713142941181,0.39176066939461174,12.039713142941181
213.0,0.391760665957499,12.03973976395345,0.391760665957499,12.03973976395345
214.0,0.39175336980568687,12.039790730306612,0.39175336980568687,12.039790730306612
215.0,0.3917471388204049,12.039806378845666,0.3917471388204049,12.039806378845666
216.0,0.3917464108473324,12.039805868096218,0.3917464108473324,12.039805868096218
217.0,0.3917447983080964,12.039801911178598,0.3917447983080964,12.039801911178598
218.0,0.3917414570297711,12.039799602341365,0.3917414570297711,12.039799602341365
219.0,0.39172910781121356,12.039797760773725,0.39172910781121356,12.039797760773725
220.0,0.3917288350298564,12.03979777032761,0.3917288350298564,12.03979777032761
221.0,0.39171924692127125,12.039807441379606,0.39171924692127125,12.039807441379606
222.0,0.3917177078528669,12.039805093477245,0.3917177078528669,12.039805093477245
223.0,0.391717708394175,12.039805092410408,0.391717708394175,12.039805092410408
224.0,0.3917177087902617,12.039805061964243,0.3917177087902617,12.039805061964243
225.0,0.39164290555443565,12.03968128567046,0.39164290555443565,12.03968128567046
226.0,0.3916398795352843,12.039679520642101,0.3916398795352843,12.039679520642101
227.0,0.3916378274230464,12.03967533960908,0.3916378274230464,12.03967533960908
228.0,0.3916351790818202,12.039655364731525,0.3916351790818202,12.039655364731525
229.0,0.3916345499269848,12.03966816685562,0.3916345499269848,12.03966816685562
230.0,0.3914665819705432,12.039667522823736,0.3914665819705432,12.039667522823736
