step,train_loss,val_loss,train_mae,val_mae
0.0,0.44402751320898476,12.055324411441164,0.44402751320898476,12.055324411441164
1.0,0.44370004494978377,12.055259866343963,0.44370004494978377,12.055259866343963
2.0,0.44337853713290276,12.055197785418494,0.44337853713290276,12.055197785418494
3.0,0.4430674395553509,12.055135350259095,0.4430674395553509,12.055135350259095
4.0,0.44276459733118495,12.055070826586732,0.44276459733118495,12.055070826586732
5.0,0.44247506270389103,12.055035562638858,0.44247506270389103,12.055035562638858
6.0,0.4421939605757667,12.05498517964979,0.4421939605757667,12.05498517964979
7.0,0.4419183319816478,12.054932812682972,0.4419183319816478,12.054932812682972
8.0,0.44164224644613614,12.054873678325173,0.44164224644613614,12.054873678325173
9.0,0.4413801705875516,12.05483423931033,0.4413801705875516,12.05483423931033
10.0,0.44112889446688147,12.054790324311478,0.44112889446688147,12.054790324311478
11.0,0.44088411762757546,12.054742107335725,0.44088411762757546,12.054742107335725
12.0,0.44064275812135384,12.054698906222136,0.44064275812135384,12.054698906222136
13.0,0.4404102009714066,12.054665854590391,0.4404102009714066,12.054665854590391
14.0,0.44018615298732844,12.054625233356086,0.44018615298732844,12.054625233356086
15.0,0.43996207865364456,12.054584952976565,0.43996207865364456,12.054584952976565
16.0,0.43975064165262767,12.054544414562374,0.43975064165262767,12.054544414562374
17.0,0.43954190646974917,12.054510791868191,0.43954190646974917,12.054510791868191
18.0,0.4393461173550814,12.054471536622112,0.4393461173550814,12.054471536622112
19.0,0.439151189745273,12.05443465118862,0.439151189745273,12.05443465118862
20.0,0.4389605095257963,12.054398481223814,0.4389605095257963,12.054398481223814
21.0,0.4387786276694781,12.054364027969267,0.4387786276694781,12.054364027969267
22.0,0.4385957129882069,12.054337188942124,0.4385957129882069,12.054337188942124
23.0,0.43841677435583737,12.054310749101132,0.43841677435583737,12.054310749101132
24.0,0.4382475342088396,12.054285300507226,0.4382475342088396,12.054285300507226
25.0,0.43808576753053513,12.054264562838027,0.43808576753053513,12.054264562838027
26.0,0.437926061963346,12.054239381064946,0.437926061963346,12.054239381064946
27.0,0.4377702332308918,12.05421528900378,0.4377702332308918,12.05421528900378
28.0,0.4376138406684355,12.054195419855175,0.4376138406684355,12.054195419855175
29.0,0.4374665661398082,12.054177383821992,0.4374665661398082,12.054177383821992
30.0,0.4373253244388598,12.054154218166122,0.4373253244388598,12.054154218166122
31.0,0.43718599559552124,12.054129557722058,0.43718599559552124,12.054129557722058
32.0,0.4370509021633426,12.05410700661185,0.4370509021633426,12.05410700661185
33.0,0.4369233115093489,12.054079484343847,0.4369233115093489,12.054079484343847
34.0,0.43679694846512335,12.05405740306688,0.43679694846512335,12.05405740306688
35.0,0.4366735024790081,12.05403690500913,0.4366735024790081,12.05403690500913
36.0,0.4365550165618221,12.054013712536207,0.4365550165618221,12.054013712536207
37.0,0.43643779851317904,12.053999721846212,0.43643779851317904,12.053999721846212
38.0,0.43632291937311984,12.05397966889129,0.43632291937311984,12.05397966889129
39.0,0.4362106269728948,12.053957433519095,0.4362106269728948,12.053957433519095
40.0,0.43610706112718245,12.053938249485926,0.43610706112718245,12.053938249485926
41.0,0.43600172568733375,12.053925564623503,0.43600172568733375,12.053925564623503
42.0,0.4359008012184018,12.053906857023463,0.4359008012184018,12.053906857023463
43.0,0.4358014042935548,12.053891347700675,0.4358014042935548,12.053891347700675
44.0,0.4357085302213609,12.053875889042189,0.4357085302213609,12.053875889042189
45.0,0.43561603582059344,12.053858468597985,0.43561603582059344,12.053858468597985
46.0,0.43552782647218485,12.053842217852079,0.43552782647218485,12.053842217852079
47.0,0.43543871176639065,12.053829619358337,0.43543871176639065,12.053829619358337
48.0,0.4353470383944402,12.053810683287374,0.4353470383944402,12.053810683287374
49.0,0.4352666117806442,12.05379448367364,0.4352666117806442,12.05379448367364
50.0,0.4351863015335464,12.053779512959041,0.4351863015335464,12.053779512959041
51.0,0.43510790799205085,12.053771109823217,0.43510790799205085,12.053771109823217
52.0,0.43503266591324613,12.053762229369774,0.43503266591324613,12.053762229369774
53.0,0.4349579135056415,12.053752563182933,0.4349579135056415,12.053752563182933
